Time,FAM/FAM T (+),TYE/TYE T (-),CY5/CY5 T (m)
27.93333333,0.763596517,0.211046244,0.124783948
27.95,0.762697851,0.211272642,0.125700741
27.96666667,0.76179935,0.211503983,0.126627026
27.98333333,0.761355761,0.211214285,0.126400633
28,0.760913724,0.210923691,0.126168078
28.01666667,0.760471381,0.210634267,0.125941914
28.03333333,0.760896393,0.211076561,0.125624509
28.05,0.761323347,0.211524049,0.125305285
28.06666667,0.761749803,0.211966934,0.124985814
28.08333333,0.762542541,0.212411636,0.124723554
28.1,0.763336575,0.212862692,0.124460844
28.11666667,0.76412946,0.213308211,0.124199252
28.13333333,0.763754275,0.212652133,0.124752164
28.15,0.763379979,0.211990983,0.125298262
28.16666667,0.763004707,0.211336647,0.125851711
28.18333333,0.762664692,0.211362167,0.124889154
28.2,0.762322608,0.211382791,0.123934603
28.21666667,0.76198276,0.211408311,0.122977042
28.23333333,0.761826074,0.211850124,0.123792828
28.25,0.761671572,0.212287409,0.124611357
28.26666667,0.761514951,0.212729965,0.12543264
28.28333333,0.761967046,0.212547877,0.125651251
28.3,0.762421431,0.212360818,0.125863252
28.31666667,0.762873802,0.212178597,0.12608124
28.33333333,0.763412049,0.212198078,0.12551864
28.35,0.76395001,0.212223509,0.124962192
28.36666667,0.764489552,0.212242995,0.12439772
28.38333333,0.763450212,0.212431573,0.124268268
28.4,0.762410979,0.212618965,0.124145067
28.41666667,0.761373718,0.212807254,0.1240155
28.43333333,0.761683516,0.212631166,0.124299992
28.45,0.761994264,0.212460879,0.124591821
28.46666667,0.762304097,0.212284499,0.124876785
28.48333333,0.762150708,0.212647542,0.125167683
28.5,0.761999312,0.213009591,0.125453071
28.51666667,0.7618456,0.213372732,0.125745615
28.53333333,0.761748633,0.21312135,0.125695224
28.55,0.761650834,0.212873983,0.125644893
28.56666667,0.761554067,0.212622907,0.125594624
28.58333333,0.761969292,0.212893097,0.125951781
28.6,0.762383459,0.213158605,0.126308988
28.61666667,0.762798431,0.213429245,0.126666244
28.63333333,0.762286059,0.213230818,0.126484918
28.65,0.761774485,0.213031376,0.126297249
28.66666667,0.761261845,0.212833012,0.126115909
28.68333333,0.760942716,0.213370651,0.126306311
28.7,0.760624694,0.213907525,0.126497039
28.71666667,0.760305336,0.214445733,0.126688095
28.73333333,0.760897323,0.214230962,0.126341306
28.75,0.76148963,0.214012257,0.125988894
28.76666667,0.762082257,0.213797341,0.125643542
28.78333333,0.761766556,0.213691367,0.125981557
28.8,0.761450657,0.213579714,0.126325671
28.81666667,0.76113456,0.213474288,0.126664805
28.83333333,0.761431592,0.213877223,0.126219013
28.85,0.761726497,0.214281861,0.125772882
28.86666667,0.762023592,0.214686104,0.125328009
28.88333333,0.761713578,0.214510453,0.125821883
28.9,0.761402473,0.214334799,0.126318806
28.91666667,0.761092727,0.214159144,0.12681719
28.93333333,0.761035859,0.214412611,0.126570492
28.95,0.760980264,0.21466002,0.126330482
28.96666667,0.760923495,0.214913292,0.126084409
28.98333333,0.761421817,0.215182105,0.126003722
29,0.76191975,0.215452428,0.125916574
29.01666667,0.762419745,0.215722148,0.125835715
29.03333333,0.761681974,0.215443096,0.125864983
29.05,0.760945159,0.215164106,0.125895038
29.06666667,0.760207433,0.214885175,0.125924273
29.08333333,0.760839637,0.215272756,0.125981342
29.1,0.76147113,0.215654811,0.126043943
29.11666667,0.762103776,0.216043302,0.126100939
29.13333333,0.76157688,0.215745175,0.126218358
29.15,0.761050587,0.215454077,0.126330432
29.16666667,0.760524895,0.215158062,0.126448308
29.18333333,0.760868793,0.215073908,0.126462428
29.2,0.761213966,0.214984657,0.126470174
29.21666667,0.76155855,0.214900122,0.12648434
29.23333333,0.762030993,0.214967425,0.126091497
29.25,0.762503927,0.215040752,0.125699273
29.26666667,0.762977353,0.215108154,0.125306054
29.28333333,0.762616673,0.214891273,0.125953758
29.3,0.762256652,0.214668691,0.126608341
29.31666667,0.761896705,0.214452352,0.127256978
29.33333333,0.76150962,0.214650382,0.127214646
29.35,0.761124937,0.214844363,0.127171522
29.36666667,0.760738338,0.215042004,0.127129238
29.38333333,0.760404892,0.215357965,0.126919626
29.4,0.760069405,0.215673276,0.126715708
29.41666667,0.759736189,0.215990055,0.126506294
29.43333333,0.760664239,0.21628186,0.126951612
29.45,0.761593895,0.216578934,0.12739705
29.46666667,0.762525163,0.216871443,0.127840982
29.48333333,0.762360952,0.216576935,0.12790296
29.5,0.762197733,0.216277651,0.127972283
29.51666667,0.762033637,0.215983433,0.128034513
29.53333333,0.761989931,0.215893323,0.127794913
29.55,0.761945941,0.215808074,0.127547944
29.56666667,0.761902251,0.215717845,0.127308072
29.58333333,0.761277822,0.216086115,0.127396512
29.6,0.760653872,0.216450259,0.127485967
29.61666667,0.760029815,0.21681799,0.127574798
29.63333333,0.759706689,0.21678504,0.127559065
29.65,0.759381698,0.216748235,0.127543338
29.66666667,0.759059155,0.216715281,0.127527616
29.68333333,0.760123504,0.216583154,0.127175988
29.7,0.761189784,0.216454962,0.126824384
29.71666667,0.762257413,0.216323,0.126474435
29.73333333,0.761962329,0.216695266,0.126741564
29.75,0.761666859,0.217072835,0.127002517
29.76666667,0.761371589,0.217445872,0.127271789
29.78333333,0.761367457,0.217377603,0.127319638
29.8,0.76136549,0.217304348,0.127373948
29.81666667,0.761361366,0.217235958,0.127421821
29.83333333,0.760755367,0.216998975,0.12730613
29.85,0.760149411,0.216758396,0.127189819
29.86666667,0.759543496,0.216521932,0.127074525
29.88333333,0.760211363,0.217081028,0.127164018
29.9,0.760879713,0.217639684,0.127260999
29.91666667,0.761550418,0.218197902,0.127350935
29.93333333,0.76100023,0.218121102,0.127582441
29.95,0.76045173,0.218050183,0.127813375
29.96666667,0.75990305,0.217973156,0.128045388
29.98333333,0.76022327,0.21800068,0.127882844
30,0.76054504,0.21802712,0.127720482
30.01666667,0.760865905,0.218054626,0.127558302
30.03333333,0.760591426,0.218271063,0.127213713
40.06666667,0.74051089,0.220375304,0.121791954
40.08333333,0.74051089,0.220375304,0.121791954
40.1,0.74051089,0.220375304,0.121791954
40.11666667,0.740851251,0.220054689,0.12212191
40.13333333,0.741199067,0.219739391,0.122444041
40.15,0.741550353,0.219419766,0.122771942
40.16666667,0.741850962,0.219750898,0.122193518
40.18333333,0.742151911,0.220087004,0.121607127
40.2,0.742452584,0.22041845,0.121024869
40.21666667,0.742588812,0.220418762,0.121009004
40.23333333,0.742725734,0.220420137,0.120999988
40.25,0.742861576,0.220420449,0.120984262
40.26666667,0.742732463,0.220073372,0.121712911
40.28333333,0.742603321,0.219721726,0.122445022
40.3,0.74247415,0.219375138,0.123182108
40.31666667,0.742663339,0.219714433,0.123089647
40.33333333,0.742850754,0.220048041,0.123002398
40.35,0.743040562,0.220387704,0.122909689
40.36666667,0.743554738,0.220205483,0.122925791
40.38333333,0.744067762,0.220024359,0.122935033
40.4,0.744581414,0.219842213,0.122951068
40.41666667,0.744050607,0.220256298,0.122497921
40.43333333,0.743519951,0.220667026,0.122038325
40.45,0.742990057,0.22108191,0.121584426
40.46666667,0.743067842,0.220670216,0.121580288
40.48333333,0.743145971,0.220264784,0.121576885
40.5,0.743223829,0.219853854,0.121572735
40.51666667,0.743091242,0.219613034,0.121990379
40.53333333,0.742958681,0.219378155,0.122413657
40.55,0.742826145,0.219137481,0.122828935
40.56666667,0.743325661,0.219621919,0.122487464
40.58333333,0.743826145,0.220100459,0.122146845
40.6,0.744326984,0.220584839,0.121805596
40.61666667,0.743934881,0.220499076,0.121715941
40.63333333,0.743541228,0.22041329,0.121631247
40.65,0.743148423,0.220327481,0.121540827
40.66666667,0.74312864,0.220264656,0.121457663
40.68333333,0.743110976,0.220198062,0.121375344
40.7,0.743091257,0.220135204,0.121292389
40.71666667,0.743263188,0.22003465,0.121094392
40.73333333,0.743433983,0.219933139,0.120902475
40.75,0.743606034,0.219832788,0.12070446
40.76666667,0.743975204,0.219997787,0.12113074
40.78333333,0.744344807,0.220159279,0.121563111
40.8,0.744714845,0.220324772,0.121989392
40.81666667,0.743975763,0.220428501,0.121783856
40.83333333,0.743236253,0.220531183,0.121578026
40.85,0.742498711,0.220634944,0.121371903
40.86666667,0.742595221,0.220770209,0.121855758
40.88333333,0.742691867,0.220899535,0.122333266
40.9,0.742788649,0.221034684,0.122815129
40.91666667,0.742886286,0.220904695,0.122937334
40.93333333,0.742985907,0.220775781,0.123066031
40.95,0.743083335,0.220645814,0.123189026
40.96666667,0.74340707,0.221105358,0.122763149
40.98333333,0.743731126,0.221563924,0.122331059
41,0.744054889,0.222023643,0.121904983
41.01666667,0.743162404,0.221969474,0.121934647
41.03333333,0.742271164,0.221914189,0.121958244
41.05,0.741378774,0.221859927,0.121988026
41.06666667,0.742094498,0.221824161,0.122265493
41.08333333,0.742810103,0.221782531,0.122537448
41.1,0.743527989,0.221746819,0.122814653
41.11666667,0.743022895,0.221097758,0.12289396
41.13333333,0.742518771,0.220448023,0.1229726
41.15,0.742015615,0.21979974,0.12305208
41.16666667,0.742224175,0.220250567,0.122407263
41.18333333,0.742432083,0.220702984,0.121755887
41.2,0.742641119,0.221154866,0.121111725
41.21666667,0.742979215,0.22113285,0.121417044
41.23333333,0.743318618,0.221114607,0.121715594
41.25,0.743656929,0.221092629,0.122021142
41.26666667,0.743117044,0.221460142,0.122110284
41.28333333,0.742577047,0.221833092,0.122193501
41.3,0.742037552,0.222201838,0.122283094
41.31666667,0.742530644,0.222077358,0.122356477
41.33333333,0.743022528,0.221956591,0.122430516
41.35,0.743517391,0.221832023,0.122503706
41.36666667,0.743696601,0.221876705,0.123062708
41.38333333,0.743876883,0.221921352,0.123630374
41.4,0.744055837,0.221965965,0.124192861
41.41666667,0.744105023,0.222266714,0.123190998
41.43333333,0.744156345,0.222563652,0.12218705
41.45,0.744205613,0.222864282,0.121191813
41.46666667,0.743053044,0.222638359,0.121851508
41.48333333,0.741901421,0.222415925,0.12251378
41.5,0.740750126,0.222189472,0.123177132
41.51666667,0.741456454,0.222491241,0.12322954
41.53333333,0.742164205,0.222789338,0.123276581
41.55,0.742870978,0.223091276,0.123329088
41.56666667,0.742897862,0.222955349,0.123361266
41.58333333,0.742925954,0.222818559,0.123393364
41.6,0.74295285,0.222683057,0.123425382
41.61666667,0.74265244,0.222707655,0.122933337
41.63333333,0.742352134,0.222731174,0.122441299
41.65,0.742051932,0.222755761,0.121947756
41.66666667,0.742356673,0.222535035,0.122455653
41.68333333,0.74266267,0.222314344,0.122969823
41.7,0.74296752,0.22209369,0.123476418
41.71666667,0.743389791,0.22218095,0.123208833
41.73333333,0.743813113,0.222273186,0.122939938
41.75,0.744236872,0.222360747,0.122671249
41.76666667,0.743643006,0.221885247,0.122958367
41.78333333,0.743049412,0.221415161,0.123244592
41.8,0.742456706,0.220940833,0.123531447
41.81666667,0.742511995,0.22184602,0.123456027
41.83333333,0.742566065,0.222747807,0.123386668
41.85,0.742621321,0.223658018,0.123310999
41.86666667,0.742211526,0.223301253,0.123538125
41.88333333,0.74180246,0.222945177,0.123764864
41.9,0.741392338,0.22258979,0.123992749
41.91666667,0.742057033,0.222774285,0.123640598
41.93333333,0.742721898,0.222957642,0.123290126
41.95,0.743386313,0.223142012,0.122941321
41.96666667,0.742706524,0.222550311,0.122982962
41.98333333,0.74202681,0.22195536,0.123030948
42,0.741347171,0.221364662,0.123072918
42.01666667,0.741687743,0.221908202,0.123674473
42.03333333,0.742028009,0.222453283,0.124284897
42.05,0.742368593,0.22299776,0.124890231
42.06666667,0.742147663,0.223185983,0.123793832
42.08333333,0.741926324,0.223375694,0.122701176
42.1,0.741705197,0.223564735,0.121612244
42.11666667,0.741752505,0.223930747,0.122291387
42.13333333,0.741799761,0.224290651,0.122967872
42.15,0.741846964,0.224656301,0.123654168
42.16666667,0.742183948,0.224246763,0.123538098
42.18333333,0.742520767,0.223842424,0.123423328
42.2,0.742859209,0.223433611,0.123308317
42.21666667,0.742610989,0.223232104,0.123514747
42.23333333,0.742364894,0.223036563,0.123720353
42.25,0.742116725,0.222835171,0.123926669
42.26666667,0.742945363,0.22272938,0.123318274
42.28333333,0.743772585,0.222618783,0.122702511
42.3,0.744602598,0.222513038,0.122091794
42.31666667,0.7434201,0.222564905,0.122607819
42.33333333,0.742239254,0.222616716,0.123124525
42.35,0.741057646,0.222668473,0.123641914
42.36666667,0.741718908,0.223324679,0.123896949
42.38333333,0.742382064,0.22398802,0.12415917
42.4,0.743042915,0.224646685,0.124414566
42.41666667,0.742868892,0.223986777,0.124161472
42.43333333,0.742694418,0.223328502,0.123908062
42.45,0.742520116,0.222669699,0.123654335
42.46666667,0.74254211,0.222975487,0.123563919
42.48333333,0.742565317,0.223277921,0.123474296
42.5,0.742587323,0.223584513,0.123383924
42.51666667,0.742215975,0.223479648,0.123889443
42.53333333,0.741846342,0.223374967,0.124394667
42.55,0.74147601,0.223270471,0.124898051
42.56666667,0.741704617,0.223418996,0.124448213
42.58333333,0.741933969,0.223566574,0.123990834
42.6,0.742162279,0.223715365,0.123538387
42.61666667,0.742412676,0.223469245,0.124074815
42.63333333,0.742664125,0.223218595,0.124604712
42.65,0.742914836,0.222973071,0.125140579
42.66666667,0.742222292,0.223402099,0.124774865
42.68333333,0.74152925,0.223826889,0.124414732
42.7,0.74083571,0.2242571,0.124047667
42.71666667,0.741463803,0.224541995,0.124335173
42.73333333,0.74209256,0.224828173,0.124630347
42.75,0.742721359,0.225113462,0.124919078
42.76666667,0.742742912,0.224851241,0.124495192
42.78333333,0.742765363,0.224592852,0.124072703
42.8,0.742786918,0.224330794,0.123650047
42.81666667,0.742809634,0.22365072,0.123851313
42.83333333,0.742832674,0.222978752,0.124057866
42.85,0.742855417,0.222307372,0.124258725
42.86666667,0.743270383,0.221920779,0.124313148
42.88333333,0.743685469,0.22154003,0.12436841
42.9,0.744100675,0.221157683,0.124422951
42.91666667,0.743530956,0.222469761,0.124098622
42.93333333,0.742960172,0.223798938,0.123768986
42.95,0.74239074,0.225145547,0.12344503
42.96666667,0.742331867,0.224862242,0.12366504
42.98333333,0.742275081,0.224574261,0.123884054
43,0.742216173,0.224291286,0.124103623
43.01666667,0.742512343,0.224119747,0.123671764
43.03333333,0.742807378,0.223949391,0.123237023
43.05,0.743103071,0.22377805,0.122800935
43.06666667,0.7424326,0.224241838,0.123537413
43.08333333,0.741761597,0.224711871,0.124265455
43.1,0.741091851,0.225176301,0.124999214
43.11666667,0.741350858,0.225542295,0.124409162
43.13333333,0.741610507,0.225902303,0.123812876
43.15,0.741870174,0.226268189,0.123222928
43.16666667,0.741851646,0.226142937,0.12344894
43.18333333,0.741834012,0.226021362,0.123675714
43.2,0.741815478,0.225895971,0.123903252
43.21666667,0.741534762,0.225706483,0.123829712
43.23333333,0.741255288,0.22551222,0.123750835
43.25,0.740975262,0.225322865,0.123677669
43.26666667,0.741093936,0.225154761,0.123331022
43.28333333,0.741213016,0.224985602,0.122982394
43.3,0.741331877,0.224817568,0.122633334
43.31666667,0.741748216,0.2252622,0.123073714
43.33333333,0.742162591,0.225703235,0.123519715
43.35,0.742579212,0.22614817,0.123958701
43.36666667,0.742662578,0.226125424,0.124464928
43.38333333,0.742747252,0.226103786,0.124978683
43.4,0.742830813,0.226081068,0.125485761
43.41666667,0.74229363,0.226426967,0.125284493
43.43333333,0.741758003,0.226777108,0.125089345
43.45,0.741222133,0.227124001,0.124887668
43.46666667,0.741470067,0.226888354,0.124978621
43.48333333,0.741718099,0.226658786,0.125076877
43.5,0.741966227,0.22642341,0.125168177
43.51666667,0.742261384,0.226431009,0.125161716
43.53333333,0.74255649,0.226439721,0.125160808
43.55,0.742851546,0.226447349,0.125154361
43.56666667,0.742790792,0.226275282,0.125199574
43.58333333,0.742730835,0.226104581,0.125251962
43.6,0.742669877,0.22593305,0.125297262
43.61666667,0.742609231,0.226146338,0.125318477
43.63333333,0.742547685,0.226365699,0.125339667
43.65,0.742487038,0.226579246,0.125360833
43.66666667,0.74273117,0.226802825,0.125087736
43.68333333,0.742977443,0.227020193,0.124809722
43.7,0.743221633,0.227243242,0.124537849
43.71666667,0.743025068,0.227113554,0.124746964
43.73333333,0.742829515,0.226987473,0.124957979
43.75,0.742633172,0.226857509,0.125169324
43.76666667,0.742139934,0.226917877,0.124619539
43.78333333,0.741645877,0.226974433,0.124064327
43.8,0.741153425,0.227034667,0.123516389
43.81666667,0.741512166,0.226559512,0.123911609
43.83333333,0.741870209,0.226084177,0.124314303
43.85,0.742229977,0.225608663,0.124710202
43.86666667,0.742241064,0.225960025,0.124718166
43.88333333,0.742252151,0.226316223,0.124726922
43.9,0.74226324,0.226667571,0.124734884
43.91666667,0.742293163,0.226707879,0.125150199
43.93333333,0.742323377,0.226749314,0.125566504
43.95,0.742353259,0.226789679,0.1259838
43.96666667,0.742681423,0.226945367,0.125861564
43.98333333,0.743011631,0.227104912,0.125733861
44,0.74333966,0.227260815,0.125611829
44.01666667,0.74319185,0.227216689,0.125287971
44.03333333,0.743041727,0.227166595,0.124957845
44.05,0.742893516,0.227122446,0.124634177
44.06666667,0.742654768,0.227221559,0.124834251
44.08333333,0.742416374,0.227326512,0.125028745
44.1,0.742177708,0.227425398,0.125230427
44.11666667,0.741512659,0.22764066,0.125071165
44.13333333,0.740847363,0.227859958,0.124905704
44.15,0.740182449,0.228075799,0.124746833
44.16666667,0.740674925,0.22784343,0.124907258
44.18333333,0.741166097,0.227614929,0.125060827
44.2,0.74165839,0.227382795,0.125221939
44.21666667,0.741449146,0.227388538,0.125459102
44.23333333,0.741241128,0.227393178,0.125703481
44.25,0.741031909,0.227398922,0.125940645
44.26666667,0.741615356,0.227605185,0.125328996
44.28333333,0.74220174,0.227811426,0.124724097
44.3,0.742786834,0.228017645,0.124114744
44.31666667,0.742476526,0.227941747,0.124696538
44.33333333,0.742167208,0.227870752,0.125288072
44.35,0.741857078,0.22779496,0.125874936
44.36666667,0.741872512,0.227995501,0.125267356
44.38333333,0.741889142,0.228196054,0.124662533
44.4,0.741904541,0.228396618,0.124058851
44.41666667,0.741865849,0.228197548,0.124799016
44.43333333,0.741825939,0.227998605,0.125532774
44.45,0.741787238,0.227799789,0.126274545
44.46666667,0.742697164,0.227636726,0.126076868
44.48333333,0.743608463,0.227474894,0.125872961
44.5,0.744521137,0.227312089,0.125675641
44.51666667,0.743654458,0.227642001,0.125342905
44.53333333,0.742787944,0.227972421,0.125009622
44.55,0.741920971,0.228303351,0.124675792
44.56666667,0.742236308,0.22805597,0.125165529
44.58333333,0.742551104,0.227807538,0.12565654
44.6,0.742867166,0.227560265,0.126148829
44.61666667,0.742632608,0.227607073,0.125389168
44.63333333,0.742399418,0.227650163,0.124626832
44.65,0.742165159,0.227697025,0.123873051
44.66666667,0.742625665,0.227559891,0.124719274
44.68333333,0.743086248,0.227424036,0.12556705
44.7,0.743547536,0.227287254,0.126417996
44.71666667,0.742953977,0.227758956,0.126038683
44.73333333,0.742358881,0.22823155,0.125664765
44.75,0.741766491,0.228705039,0.125284987
44.76666667,0.741795333,0.228628192,0.12557085
44.78333333,0.741825096,0.22854644,0.125864035
44.8,0.741853974,0.228469498,0.12615004
44.81666667,0.742023699,0.228384025,0.125536218
44.83333333,0.742193378,0.228298615,0.124928363
44.85,0.742363011,0.22821327,0.124315207
44.86666667,0.742325652,0.228500752,0.124826621
44.88333333,0.742287407,0.228793642,0.125334575
44.9,0.742250085,0.22908003,0.125850384
44.91666667,0.741759304,0.229028446,0.125976253
44.93333333,0.741268175,0.22897683,0.126100976
44.95,0.740777325,0.228925179,0.126226186
44.96666667,0.741714959,0.228832342,0.126594631
44.98333333,0.742653611,0.228740469,0.126956803
45,0.743595094,0.228647341,0.127327281
45.01666667,0.742859756,0.228705583,0.126505595
45.03333333,0.742123079,0.228758931,0.125679528
45.05,0.741389309,0.228817096,0.124862007
45.06666667,0.741521434,0.229165757,0.125122802
45.08333333,0.741655654,0.229513126,0.125391484
45.1,0.741787726,0.229861428,0.125653501
45.11666667,0.742592254,0.229767063,0.125920076
45.13333333,0.743395164,0.229673881,0.126186271
45.15,0.744200703,0.229579654,0.126452088
45.16666667,0.742759268,0.229376872,0.12624574
45.18333333,0.741321023,0.22916899,0.126040036
45.2,0.739883528,0.228965705,0.125833344
45.21666667,0.740339726,0.229083356,0.12598517
45.23333333,0.740795856,0.229201048,0.126143638
45.25,0.741253725,0.229318782,0.126295794
45.26666667,0.741315788,0.229305885,0.126858038
45.28333333,0.741376914,0.229297849,0.127412254
45.3,0.741438911,0.22928497,0.127971387
45.31666667,0.741409994,0.229038012,0.127344413
45.33333333,0.74138198,0.228785309,0.126713107
45.35,0.741353059,0.228538772,0.126079088
45.36666667,0.741888892,0.22879287,0.125992296
45.38333333,0.742424575,0.229051903,0.125899912
45.4,0.742961923,0.229306184,0.125813308
45.41666667,0.742646583,0.229481516,0.126836215
45.43333333,0.742330375,0.229650755,0.127852663
45.45,0.74201574,0.22982581,0.128877319
45.46666667,0.7418953,0.229840975,0.12865303
45.48333333,0.741775981,0.229857269,0.12843458
45.5,0.741655341,0.229872465,0.128210629
45.51666667,0.741426033,0.229921878,0.127233957
45.53333333,0.741194547,0.229965309,0.126249886
45.55,0.740965136,0.230014677,0.125273068
45.56666667,0.741796334,0.229837284,0.125337216
45.58333333,0.742628633,0.229664724,0.125407029
45.6,0.743460219,0.22948731,0.125471134
45.61666667,0.742627346,0.229758929,0.125642059
45.63333333,0.741796275,0.230031686,0.125818854
45.65,0.740966373,0.230303353,0.125990146
45.66666667,0.741421996,0.230393749,0.126460969
45.68333333,0.741879537,0.23047826,0.126938376
45.7,0.742336556,0.230568817,0.127410985
45.71666667,0.742504114,0.230410991,0.127215843
45.73333333,0.74267386,0.230259169,0.127013902
45.75,0.742841535,0.230101415,0.126818229
45.76666667,0.74239366,0.230162233,0.127461296
45.78333333,0.74194632,0.230229017,0.128095963
45.8,0.741498883,0.230289833,0.128736967
45.81666667,0.741455515,0.230244815,0.128034988
45.83333333,0.741411235,0.230203551,0.127336801
45.85,0.741367854,0.230158576,0.126629301
45.86666667,0.741841031,0.23029707,0.1266417
45.88333333,0.742316389,0.23043434,0.126646681
45.9,0.742789671,0.230572619,0.126658979
45.91666667,0.742472766,0.229942745,0.126890581
45.93333333,0.742155195,0.229308301,0.127115106
45.95,0.741837588,0.228678964,0.127347253
45.96666667,0.741976248,0.229487558,0.127091763
45.98333333,0.742112691,0.230303588,0.126836304
46,0.742251178,0.231115143,0.126580874
46.01666667,0.742053485,0.231467151,0.126505985
46.03333333,0.741855327,0.231819285,0.126423459
46.05,0.741657334,0.232171545,0.126348036
46.06666667,0.742125669,0.23158395,0.127045147
46.08333333,0.742594841,0.231003305,0.127736628
46.1,0.743062406,0.230417669,0.128433926
46.11666667,0.742583919,0.230845602,0.128034016
46.13333333,0.742105089,0.231278675,0.12762746
46.15,0.741625916,0.231707199,0.127227382
46.16666667,0.741816922,0.231340498,0.127615846
46.18333333,0.742010113,0.230973623,0.127997267
46.2,0.742201225,0.230606574,0.128386461
46.21666667,0.741921347,0.231062792,0.127804666
46.23333333,0.741642431,0.231512907,0.127222244
46.25,0.741362661,0.231968858,0.126639193
46.26666667,0.74180378,0.231614884,0.127235336
46.28333333,0.74224339,0.231265523,0.127832153
46.3,0.742683938,0.230911076,0.128431334
46.31666667,0.742605081,0.231927623,0.12857737
46.33333333,0.742525902,0.23294455,0.128729719
46.35,0.742447032,0.233964118,0.128875184
46.36666667,0.741762422,0.233845884,0.128265705
46.38333333,0.741075307,0.233733461,0.127658596
46.4,0.740389946,0.23361483,0.127052167
46.41666667,0.741335488,0.233236308,0.127594427
46.43333333,0.742281425,0.232863932,0.128132638
46.45,0.743228391,0.23248797,0.128681708
46.46666667,0.743330706,0.232559043,0.12874196
46.48333333,0.743432239,0.232636239,0.128802046
46.5,0.743534816,0.232707584,0.128861966
46.51666667,0.743552687,0.232244954,0.128529499
46.53333333,0.743571761,0.231779134,0.1282031
46.55,0.743589587,0.23131759,0.127871272
46.56666667,0.743390714,0.2317024,0.127910421
46.58333333,0.743192693,0.232091301,0.12795607
46.6,0.742993702,0.232476829,0.127995059
46.61666667,0.74321943,0.232458422,0.128533284
46.63333333,0.743444103,0.232434035,0.129066024
46.65,0.743670175,0.23241565,0.129606442
46.66666667,0.743158602,0.232404906,0.129529847
46.68333333,0.742645563,0.232394161,0.12945956
46.7,0.74213533,0.232383415,0.129382359
46.71666667,0.742472675,0.23227189,0.128945677
46.73333333,0.742810536,0.232164115,0.128501871
46.75,0.743148283,0.232052627,0.1280659
46.76666667,0.742292255,0.232246595,0.128249165
46.78333333,0.741437241,0.23243448,0.128438722
46.8,0.74058324,0.232628252,0.128623008
46.81666667,0.740760337,0.232797553,0.12868252
46.83333333,0.74093773,0.232960948,0.128740929
46.85,0.741115419,0.233130414,0.128799942
46.86666667,0.741432043,0.233062831,0.128274174
46.88333333,0.741747456,0.232995222,0.127747817
46.9,0.74206411,0.232927588,0.12721917
46.91666667,0.74171793,0.232782168,0.127650824
46.93333333,0.741372076,0.232633068,0.128075714
46.95,0.741025915,0.232487744,0.128507105
46.96666667,0.741217766,0.232711189,0.128768195
46.98333333,0.741409306,0.232940787,0.129035678
47,0.74160117,0.233164553,0.129296301
47.01666667,0.742162814,0.233162638,0.128712609
47.03333333,0.742724631,0.233166719,0.128127902
47.05,0.74328662,0.233164803,0.127542179
47.06666667,0.743152888,0.233014096,0.127963375
47.08333333,0.743020327,0.232859814,0.128383127
47.1,0.742886481,0.232709409,0.128803138
47.11666667,0.742321335,0.232861283,0.12896333
47.13333333,0.741757169,0.23300721,0.129131524
47.15,0.741192161,0.233159162,0.129292728
47.16666667,0.741859943,0.233139738,0.129547784
47.18333333,0.742525529,0.233120314,0.129796141
47.2,0.743193198,0.23310089,0.13005111
47.21666667,0.742952031,0.233860032,0.130188704
47.23333333,0.742710914,0.234616788,0.130326449
47.25,0.742469846,0.235378608,0.130464344
47.26666667,0.742245145,0.234892048,0.130115439
47.28333333,0.742019141,0.234410013,0.129760818
47.3,0.741794289,0.233925059,0.129412078
47.31666667,0.742243044,0.234120426,0.128890665
47.33333333,0.742694561,0.23431982,0.128376354
47.35,0.743144557,0.234515795,0.127855826
47.36666667,0.74278664,0.234199785,0.128426244
47.38333333,0.742429962,0.233883044,0.128998245
47.4,0.742072695,0.233567847,0.129571836
47.41666667,0.741896526,0.233631046,0.129547323
47.43333333,0.741720472,0.233695467,0.129523669
47.45,0.741544532,0.233758836,0.129499144
47.46666667,0.741046423,0.234220595,0.129213709
47.48333333,0.740550865,0.23468598,0.12893469
47.5,0.740053587,0.235147539,0.128648707
47.51666667,0.740509786,0.23492181,0.128598836
47.53333333,0.740966927,0.234700786,0.128542443
47.55,0.741425013,0.234474728,0.128492886
47.56666667,0.741601778,0.234702378,0.129255518
47.58333333,0.741778674,0.234926232,0.130021028
47.6,0.741955703,0.235153747,0.130791179
47.61666667,0.741474923,0.235319043,0.130651647
47.63333333,0.740993479,0.235485521,0.130517964
47.65,0.740513829,0.235650886,0.130378455
47.66666667,0.741191741,0.23541423,0.13030901
47.68333333,0.741869514,0.235183425,0.130233744
47.7,0.742547149,0.234946428,0.130164333
47.71666667,0.742506897,0.23502967,0.129486956
47.73333333,0.74246573,0.23511661,0.128817573
47.75,0.742425471,0.235199789,0.128144512
47.76666667,0.741975542,0.235526938,0.129122939
47.78333333,0.741524345,0.235854115,0.130104916
47.8,0.741073703,0.236181321,0.131092211
47.81666667,0.74159818,0.236013194,0.130522493
47.83333333,0.742122207,0.235850113,0.129945859
47.85,0.742647611,0.235682337,0.129375757
47.86666667,0.742756391,0.235708822,0.129857546
47.88333333,0.742863937,0.235741389,0.130333811
47.9,0.742972714,0.235767991,0.130816263
47.91666667,0.742856896,0.236049219,0.13021649
