Time,FAM/FAM T (+),TYE/TYE T (-),CY5/CY5 T (m)
65.86666667,0.074739625,-0.062483215,-0.01225641
65.88333333,0.074839342,-0.062393679,-0.012445664
65.9,0.075104553,-0.062770138,-0.012334416
65.91666667,0.075367696,-0.063143377,-0.012224319
65.93333333,0.075632219,-0.063519718,-0.012112501
65.95,0.07527836,-0.063846763,-0.011431597
65.96666667,0.074927619,-0.064174488,-0.010753131
65.98333333,0.074574242,-0.064501361,-0.010072881
66,0.074669105,-0.064127324,-0.010541781
66.01666667,0.074762367,-0.063754906,-0.011007461
66.03333333,0.074857992,-0.063380151,-0.011477841
66.05,0.074698217,-0.063421126,-0.011277091
66.06666667,0.074538701,-0.063462855,-0.011075845
66.08333333,0.07437906,-0.063503901,-0.010875159
66.1,0.074711173,-0.063811847,-0.010899326
66.11666667,0.075039717,-0.064119508,-0.010920208
66.13333333,0.075371916,-0.064426941,-0.010944975
66.15,0.074860574,-0.06373516,-0.011125414
66.16666667,0.074346634,-0.063045151,-0.011301483
66.18333333,0.07383529,-0.062353548,-0.011481742
66.2,0.073777169,-0.06233658,-0.01144059
66.21666667,0.073715677,-0.062314479,-0.011401198
66.23333333,0.073657131,-0.062297502,-0.011359629
66.25,0.073983959,-0.062456099,-0.011527861
66.26666667,0.074306677,-0.062613511,-0.011693167
66.28333333,0.074633609,-0.062771863,-0.011861746
66.3,0.075057068,-0.063190874,-0.011866194
66.31666667,0.075475252,-0.063609869,-0.011865383
66.33333333,0.075896618,-0.0640295,-0.011867118
66.35,0.075642339,-0.063959311,-0.011683027
66.36666667,0.07538738,-0.063887612,-0.011499768
66.38333333,0.075133143,-0.063817323,-0.01131582
66.4,0.074968842,-0.063695004,-0.011273838
66.41666667,0.074798992,-0.06357114,-0.011227853
66.43333333,0.074634556,-0.063448856,-0.0111857
66.45,0.074995149,-0.063495589,-0.01149956
66.46666667,0.075353254,-0.063544498,-0.011808756
66.48333333,0.075713499,-0.063591623,-0.012121876
66.5,0.075354199,-0.063862864,-0.011491335
66.51666667,0.074995861,-0.064134532,-0.010861329
66.53333333,0.074636177,-0.064406442,-0.010229735
66.55,0.075295318,-0.064683364,-0.010611954
66.56666667,0.075952737,-0.064965625,-0.010987112
66.58333333,0.076610007,-0.065241861,-0.011368145
66.6,0.07640634,-0.064827409,-0.011578931
66.61666667,0.076199548,-0.064415364,-0.011784184
66.63333333,0.075994286,-0.064001089,-0.011993196
66.65,0.075678355,-0.063896099,-0.011782256
66.66666667,0.075363479,-0.063787216,-0.011576263
66.68333333,0.075047322,-0.063681788,-0.011365534
66.7,0.07510467,-0.063594138,-0.011510532
66.71666667,0.07516139,-0.063503405,-0.011657986
66.73333333,0.07521888,-0.063416164,-0.011802715
66.75,0.075431713,-0.064089626,-0.011342087
66.76666667,0.075649982,-0.064764506,-0.010885475
66.78333333,0.075862694,-0.065437683,-0.010425011
66.8,0.07576442,-0.065275705,-0.010488714
66.81666667,0.075665771,-0.065119532,-0.010546239
66.83333333,0.075567956,-0.064956316,-0.01061164
66.85,0.074975315,-0.064378857,-0.010596458
66.86666667,0.074382687,-0.063794027,-0.010588661
66.88333333,0.073790335,-0.063216362,-0.010573973
66.9,0.074040488,-0.063563993,-0.010476494
66.91666667,0.074295364,-0.063910487,-0.010384877
66.93333333,0.074546579,-0.064259906,-0.010286673
66.95,0.074923269,-0.064330039,-0.01059323
66.96666667,0.075300492,-0.064403298,-0.010897194
66.98333333,0.075676372,-0.064473556,-0.011202816
67,0.075971963,-0.064622865,-0.011349099
67.01666667,0.076267227,-0.064765568,-0.011501659
67.03333333,0.076562798,-0.064915134,-0.011647664
67.05,0.076256846,-0.064607148,-0.011649698
67.06666667,0.07595502,-0.064298786,-0.011656234
67.08333333,0.075650029,-0.06399006,-0.011659969
67.1,0.075839995,-0.064053995,-0.011786
67.11666667,0.076032009,-0.064115564,-0.011916445
67.13333333,0.076222852,-0.064180487,-0.012042365
67.15,0.076034354,-0.064439932,-0.011594422
67.16666667,0.075844762,-0.064698431,-0.011146331
67.18333333,0.075657233,-0.064957845,-0.010699388
67.2,0.075855605,-0.064740059,-0.011115547
67.21666667,0.076055325,-0.064522318,-0.011533008
67.23333333,0.076255558,-0.064302932,-0.011952626
67.25,0.076215593,-0.064506969,-0.011708624
67.26666667,0.076180706,-0.06471345,-0.011467256
67.28333333,0.076140881,-0.064917566,-0.011223315
67.3,0.07585865,-0.06496738,-0.01089127
67.31666667,0.075580727,-0.065017213,-0.010563513
67.33333333,0.075299234,-0.065065838,-0.010233396
67.35,0.074891615,-0.06466547,-0.010226145
67.36666667,0.074487325,-0.064265004,-0.010222321
67.38333333,0.07407926,-0.063863586,-0.010215674
67.4,0.074613365,-0.064131149,-0.010482215
67.41666667,0.075149803,-0.064402241,-0.010747561
67.43333333,0.075684251,-0.06466951,-0.011014741
67.45,0.075518651,-0.064720226,-0.010798425
67.46666667,0.075356292,-0.064770251,-0.010586041
67.48333333,0.075190407,-0.064821312,-0.010369095
67.5,0.075660781,-0.065160862,-0.010499919
67.51666667,0.076129172,-0.065496171,-0.010633001
67.53333333,0.076599417,-0.065835044,-0.010764373
67.55,0.076325923,-0.065528224,-0.010797699
67.56666667,0.076051275,-0.065214858,-0.010836417
67.58333333,0.075777407,-0.06490716,-0.010870247
67.6,0.07591153,-0.065320264,-0.010591267
67.61666667,0.076044907,-0.065732943,-0.010311964
67.63333333,0.076178837,-0.066147126,-0.010031711
67.65,0.076626025,-0.065791877,-0.010834149
67.66666667,0.077073734,-0.065435899,-0.011637835
67.68333333,0.077521752,-0.06508008,-0.012441672
67.7,0.077350352,-0.065100935,-0.012249417
67.71666667,0.077183442,-0.065122363,-0.012061079
67.73333333,0.077012155,-0.065143398,-0.011868757
67.75,0.077155221,-0.065418474,-0.011736747
67.76666667,0.077298399,-0.065694993,-0.011603406
67.78333333,0.077441482,-0.065970213,-0.011471269
67.8,0.076688123,-0.065607605,-0.011080518
67.81666667,0.075932836,-0.065241704,-0.010691132
67.83333333,0.075175703,-0.06487718,-0.010298523
67.85,0.074945216,-0.064902386,-0.01004283
67.86666667,0.074716972,-0.064922646,-0.009794326
67.88333333,0.074487233,-0.064947134,-0.009540099
67.9,0.075329719,-0.065236269,-0.01009345
67.91666667,0.076168846,-0.065520484,-0.010648362
67.93333333,0.077009954,-0.065808624,-0.01120133
67.95,0.077019451,-0.065642306,-0.011377145
67.96666667,0.077027549,-0.065472191,-0.011555358
67.98333333,0.077037522,-0.065304818,-0.011732704
68,0.076566485,-0.065601208,-0.010965278
68.01666667,0.076096045,-0.065891055,-0.01020499
68.03333333,0.075626564,-0.066185616,-0.009440947
68.05,0.075819446,-0.065881322,-0.009938124
68.06666667,0.076013998,-0.065578252,-0.010435747
68.08333333,0.076208917,-0.065271106,-0.010937811
68.1,0.076664153,-0.065417653,-0.0112465
68.11666667,0.077119588,-0.065569868,-0.01154972
68.13333333,0.07757501,-0.065716293,-0.011858717
68.15,0.077327019,-0.06591995,-0.011407069
68.16666667,0.077078151,-0.066128264,-0.010949887
68.18333333,0.076831094,-0.066331227,-0.010499867
68.2,0.077161163,-0.066591904,-0.010569259
68.21666667,0.077492751,-0.066847348,-0.010645404
68.23333333,0.077822651,-0.067108032,-0.010714619
68.25,0.077447975,-0.066275928,-0.011172047
68.26666667,0.077070433,-0.065438866,-0.011631567
68.28333333,0.076694703,-0.064606398,-0.012088306
68.3,0.076365316,-0.064895302,-0.011470014
68.31666667,0.076036709,-0.065186702,-0.010850007
68.33333333,0.075707578,-0.065475295,-0.010232284
68.35,0.076563724,-0.065740597,-0.010823127
68.36666667,0.077420336,-0.066008624,-0.011411712
68.38333333,0.07827866,-0.066271223,-0.012007437
68.4,0.077206653,-0.065843969,-0.011362684
68.41666667,0.076133802,-0.06540992,-0.010723882
68.43333333,0.075058241,-0.064980832,-0.01007741
68.45,0.075799156,-0.06539245,-0.010406707
68.46666667,0.076541759,-0.065798895,-0.010742864
68.48333333,0.077282114,-0.066209588,-0.011072526
68.5,0.076863504,-0.06587046,-0.010993044
68.51666667,0.076442467,-0.06552658,-0.010915887
68.53333333,0.076023689,-0.065187497,-0.010836192
68.55,0.075985841,-0.06570748,-0.010278361
68.56666667,0.075948136,-0.066229421,-0.009718715
68.58333333,0.075910389,-0.066750943,-0.009159446
68.6,0.07615729,-0.066450933,-0.009706357
68.61666667,0.076402851,-0.06615758,-0.010245271
68.63333333,0.076649437,-0.065858676,-0.01079076
68.65,0.076876832,-0.065902215,-0.010974617
68.66666667,0.077104736,-0.065948488,-0.011156248
68.68333333,0.07733345,-0.065991709,-0.011341741
68.7,0.07722326,-0.066054026,-0.011169234
68.71666667,0.077111922,-0.066122242,-0.010989679
68.73333333,0.077001818,-0.066184125,-0.010817693
68.75,0.076948186,-0.065960398,-0.010987788
68.76666667,0.076896029,-0.06573111,-0.011164919
68.78333333,0.076842414,-0.065507201,-0.011335213
68.8,0.07708517,-0.066061673,-0.011023496
68.81666667,0.077330685,-0.066613666,-0.010717019
68.83333333,0.077574105,-0.067167979,-0.010406126
68.85,0.077177255,-0.066970332,-0.010206922
68.86666667,0.076779328,-0.066769359,-0.010009968
68.88333333,0.076382231,-0.066571222,-0.00981101
68.9,0.076558627,-0.066722498,-0.009836129
68.91666667,0.076732282,-0.066875209,-0.009857072
68.93333333,0.076909886,-0.067025183,-0.009884703
68.95,0.076415015,-0.066306183,-0.010108832
68.96666667,0.075921311,-0.065583063,-0.010338249
68.98333333,0.075424372,-0.064863464,-0.010560908
69,0.075979041,-0.065226177,-0.010752864
69.01666667,0.076531726,-0.065592832,-0.010938894
69.03333333,0.077086038,-0.065955398,-0.01113064
69.05,0.077466622,-0.065894939,-0.011571683
69.06666667,0.077847708,-0.065831257,-0.01201645
69.08333333,0.07822981,-0.06576928,-0.012460531
69.1,0.077971952,-0.065956708,-0.012015244
69.11666667,0.077710087,-0.066144073,-0.011566014
69.13333333,0.07745213,-0.066331415,-0.011120714
69.15,0.077607896,-0.066562205,-0.011045691
69.16666667,0.077761086,-0.066795465,-0.010965621
69.18333333,0.077916605,-0.067026356,-0.010890249
69.2,0.077598649,-0.066870583,-0.010728066
69.21666667,0.07728092,-0.06672117,-0.01055975
69.23333333,0.076962254,-0.066565056,-0.010397198
69.25,0.077195675,-0.066626943,-0.010568731
69.26666667,0.077424881,-0.066688655,-0.010736225
69.28333333,0.077658554,-0.066750625,-0.010907929
69.3,0.077829675,-0.066691733,-0.011137942
69.31666667,0.077999811,-0.066637126,-0.011362685
69.33333333,0.078172039,-0.066577134,-0.011594906
69.35,0.078104315,-0.06650732,-0.011596995
69.36666667,0.078035529,-0.066443217,-0.011592312
69.38333333,0.077967456,-0.066373194,-0.011594263
69.4,0.078062184,-0.066300129,-0.011762055
69.41666667,0.078156823,-0.066232605,-0.011924218
69.43333333,0.078252443,-0.066159704,-0.012092739
69.45,0.077391477,-0.066287212,-0.011104264
69.46666667,0.076530775,-0.066409001,-0.010121774
69.48333333,0.075668266,-0.066536262,-0.009132004
69.5,0.075740783,-0.066452628,-0.009288155
69.51666667,0.075809536,-0.066369538,-0.009439998
69.53333333,0.075882229,-0.066285888,-0.009596341
69.55,0.076168636,-0.066592601,-0.009576035
69.56666667,0.076457085,-0.066894634,-0.009562451
69.58333333,0.076743565,-0.067201475,-0.00954209
69.6,0.077488012,-0.067094732,-0.010393279
69.61666667,0.078232201,-0.06698359,-0.011248611
69.63333333,0.078977913,-0.066876222,-0.01210169
69.65,0.078103536,-0.066699395,-0.011404141
69.66666667,0.077230958,-0.066526171,-0.010704788
69.68333333,0.076356018,-0.066348232,-0.010007786
69.7,0.076441745,-0.06616043,-0.010281314
69.71666667,0.076531384,-0.065971989,-0.010559395
69.73333333,0.076618003,-0.065784438,-0.010833564
69.75,0.076807179,-0.066414685,-0.010392494
69.76666667,0.076998229,-0.067049101,-0.009949128
69.78333333,0.077186349,-0.067682696,-0.009503653
69.8,0.077529972,-0.067745613,-0.009784359
69.81666667,0.077869754,-0.067808764,-0.01006099
69.83333333,0.078212734,-0.067871699,-0.010341035
69.85,0.078463669,-0.067495546,-0.010968123
69.86666667,0.078714237,-0.067120514,-0.011593723
69.88333333,0.078966773,-0.066742499,-0.012224274
69.9,0.078571805,-0.066780753,-0.011791052
69.91666667,0.078178178,-0.066823022,-0.011355156
69.93333333,0.077781729,-0.066860986,-0.010920744
69.95,0.077860656,-0.067092487,-0.01076817
69.96666667,0.077943869,-0.067323949,-0.01061992
69.98333333,0.078024102,-0.0675547,-0.010469402
70,0.077750944,-0.067197943,-0.010553001
70.01666667,0.077472044,-0.066838212,-0.010633833
70.03333333,0.077198872,-0.06648091,-0.010717963
70.05,0.077258378,-0.066373682,-0.010884696
70.06666667,0.077321154,-0.066271894,-0.01104926
70.08333333,0.077380815,-0.066165058,-0.011215757
70.1,0.077611151,-0.066758538,-0.010852612
80.13333333,,,
80.15,,,
80.16666667,,,
80.18333333,,,
80.2,,,
80.21666667,0.081750941,-0.069888467,-0.011862474
80.23333333,0.08160555,-0.070574679,-0.011030871
80.25,0.081457672,-0.071257971,-0.010199701
80.26666667,0.08131257,-0.071944571,-0.009367999
80.28333333,0.081217451,-0.071897554,-0.009319897
80.3,0.081116808,-0.071848767,-0.009268041
80.31666667,0.081022538,-0.071802985,-0.009219553
80.33333333,0.081567594,-0.07164013,-0.009927464
80.35,0.082113162,-0.071470044,-0.010643118
80.36666667,0.082660313,-0.07130583,-0.011354483
80.38333333,0.082337672,-0.071495665,-0.010842007
80.4,0.082012906,-0.071687802,-0.010325104
80.41666667,0.081692369,-0.071875774,-0.009816595
80.43333333,0.081364895,-0.071729498,-0.009635397
80.45,0.081037026,-0.071576301,-0.009460726
80.46666667,0.080709641,-0.071430173,-0.009279468
80.48333333,0.080580474,-0.071078031,-0.009502443
80.5,0.080451023,-0.070719949,-0.009731074
80.51666667,0.080320846,-0.070367965,-0.009952881
80.53333333,0.080462926,-0.070947257,-0.009515668
80.55,0.080598787,-0.071527301,-0.009071485
80.56666667,0.080737397,-0.072108806,-0.008628591
80.58333333,0.081186342,-0.072083817,-0.009102524
80.6,0.081635229,-0.072054525,-0.009580704
80.61666667,0.082082732,-0.072031239,-0.010051493
80.63333333,0.081720076,-0.071985296,-0.009734779
80.65,0.081359355,-0.071936472,-0.009422883
80.66666667,0.080996191,-0.071890951,-0.00910524
80.68333333,0.081534088,-0.072068666,-0.009465422
80.7,0.082074038,-0.072250103,-0.009823935
80.71666667,0.082610056,-0.072427056,-0.010183
80.73333333,0.081835742,-0.071959618,-0.009876124
80.75,0.081058835,-0.071492214,-0.009566621
80.76666667,0.080281984,-0.071023892,-0.009258092
80.78333333,0.080499409,-0.071361698,-0.009137711
80.8,0.080714153,-0.07169538,-0.009018773
80.81666667,0.080931689,-0.072033548,-0.008898141
80.83333333,0.081419813,-0.071828594,-0.009591219
80.85,0.081909163,-0.071625097,-0.010284066
80.86666667,0.082396559,-0.071421157,-0.010975401
80.88333333,0.081889759,-0.071125161,-0.010764598
80.9,0.081379835,-0.07082758,-0.010552254
80.91666667,0.080873532,-0.070531547,-0.010341985
80.93333333,0.08079061,-0.070804833,-0.009985777
80.95,0.080711602,-0.071077867,-0.009633735
80.96666667,0.080630282,-0.071350371,-0.009279911
80.98333333,0.080945717,-0.071731451,-0.009214266
81,0.081262149,-0.072114525,-0.009147624
81.01666667,0.081578193,-0.072496302,-0.009081891
81.03333333,0.081569129,-0.0725549,-0.009014229
81.05,0.081560957,-0.072609121,-0.008951835
81.06666667,0.081551808,-0.072667758,-0.00888405
81.08333333,0.081618866,-0.072630654,-0.008988212
81.1,0.081686667,-0.072597813,-0.009088854
81.11666667,0.081753395,-0.072561136,-0.009192259
81.13333333,0.082008512,-0.072460396,-0.009548116
81.15,0.082264553,-0.072359632,-0.009904921
81.16666667,0.082520981,-0.072257577,-0.010263404
81.18333333,0.082450116,-0.07258613,-0.009863986
81.2,0.08237786,-0.072916992,-0.009460868
81.21666667,0.082308642,-0.073243927,-0.009064714
81.23333333,0.08233775,-0.073114245,-0.009223504
81.25,0.082369124,-0.072979534,-0.00938959
81.26666667,0.08239885,-0.072849202,-0.009549647
81.28333333,0.081879005,-0.072418959,-0.009460046
81.3,0.081357303,-0.071981404,-0.009375899
81.31666667,0.08083643,-0.071550554,-0.009285876
81.33333333,0.081647055,-0.071940642,-0.009706413
81.35,0.082458631,-0.072333666,-0.010124965
81.36666667,0.083267435,-0.072722863,-0.010544572
81.38333333,0.082731682,-0.072839471,-0.009892211
81.4,0.082189698,-0.072953361,-0.009236337
81.41666667,0.0816518,-0.073068446,-0.008583355
81.43333333,0.081995369,-0.072979324,-0.009016045
81.45,0.082334838,-0.072888887,-0.009445951
81.46666667,0.082678915,-0.072798913,-0.009880002
81.48333333,0.082219025,-0.072894732,-0.009324293
81.5,0.081756259,-0.072989128,-0.008767131
81.51666667,0.08129688,-0.073083951,-0.008212929
81.53333333,0.08176211,-0.07277229,-0.00898982
81.55,0.082227049,-0.072465309,-0.00976174
81.56666667,0.082692422,-0.072153278,-0.010539144
81.58333333,0.082341395,-0.072173926,-0.010167469
81.6,0.081991607,-0.07219199,-0.009799617
81.61666667,0.081640403,-0.072212626,-0.009427777
81.63333333,0.08174842,-0.072180446,-0.009567974
81.65,0.081854798,-0.072154712,-0.009700086
81.66666667,0.081962396,-0.072123447,-0.009838949
81.68333333,0.081972447,-0.072565652,-0.009406795
81.7,0.081982234,-0.073013975,-0.008968259
81.71666667,0.081992305,-0.073456251,-0.008536054
81.73333333,0.082157351,-0.073000079,-0.009157272
81.75,0.082320723,-0.072544855,-0.009775868
81.76666667,0.082485102,-0.072089594,-0.010395508
81.78333333,0.082469061,-0.07254939,-0.009919671
81.8,0.082453691,-0.073008843,-0.009444848
81.81666667,0.082438197,-0.073468866,-0.008969331
81.83333333,0.082262826,-0.073550822,-0.008712004
81.85,0.082090425,-0.073629427,-0.008460997
81.86666667,0.081914976,-0.073711513,-0.008203463
81.88333333,0.08216906,-0.073284822,-0.008884238
81.9,0.082426722,-0.072860714,-0.009566008
81.91666667,0.082683827,-0.072430889,-0.010252937
81.93333333,0.083000789,-0.072622884,-0.010377904
81.95,0.083318746,-0.072815021,-0.010503725
81.96666667,0.083637282,-0.073005789,-0.010631493
81.98333333,0.083205351,-0.072739938,-0.010465413
82,0.082767575,-0.0724722,-0.010295375
82.01666667,0.082335122,-0.072205517,-0.010129605
82.03333333,0.082274417,-0.072625544,-0.009648873
82.05,0.08221227,-0.073048527,-0.009163744
82.06666667,0.082151374,-0.07346927,-0.008682104
82.08333333,0.082114445,-0.073326841,-0.008787604
82.1,0.08207784,-0.073190118,-0.008887722
82.11666667,0.082040989,-0.073047347,-0.008993642
82.13333333,0.082168905,-0.072922686,-0.009246219
82.15,0.082300932,-0.072798474,-0.009502457
82.16666667,0.082428744,-0.07267322,-0.009755524
82.18333333,0.082147211,-0.072810982,-0.009336229
82.2,0.081862994,-0.07294851,-0.008914484
82.21666667,0.081581531,-0.073085853,-0.008495679
82.23333333,0.082156802,-0.073000892,-0.00915591
82.25,0.082731281,-0.072917671,-0.00981361
82.26666667,0.083304922,-0.072831556,-0.010473366
82.28333333,0.083299484,-0.073105731,-0.010193752
82.3,0.083293257,-0.073373316,-0.009919941
82.31666667,0.083287683,-0.073647827,-0.009639856
82.33333333,0.083107837,-0.073714485,-0.009393352
82.35,0.082928912,-0.073775213,-0.009153699
82.36666667,0.082749474,-0.073842105,-0.00890737
82.38333333,0.082654186,-0.073843332,-0.008810854
82.4,0.082559655,-0.073838762,-0.008720893
82.41666667,0.08246444,-0.073840488,-0.008623952
82.43333333,0.082326765,-0.073567646,-0.008759119
82.45,0.082192458,-0.07329372,-0.008898738
82.46666667,0.082055266,-0.073019609,-0.009035657
82.48333333,0.082615531,-0.072873511,-0.00974202
82.5,0.083177875,-0.072726374,-0.010451501
82.51666667,0.083736567,-0.072580605,-0.011155961
82.53333333,0.083805448,-0.072808021,-0.010997428
82.55,0.083876038,-0.073030013,-0.010846025
82.56666667,0.083944145,-0.073258091,-0.010686054
82.58333333,0.083368908,-0.073032748,-0.01033616
82.6,0.082794539,-0.072801302,-0.009993237
82.61666667,0.08221945,-0.072574486,-0.009644964
82.63333333,0.082365413,-0.072944599,-0.009420814
82.65,0.082516606,-0.073316732,-0.009199874
82.66666667,0.082661866,-0.073687742,-0.008974125
82.68333333,0.082391144,-0.073241828,-0.009149316
82.7,0.082122083,-0.072793518,-0.009328565
82.71666667,0.081851479,-0.072347842,-0.009503636
82.73333333,0.082651317,-0.072930232,-0.009721084
82.75,0.083453413,-0.073507568,-0.009945845
82.76666667,0.084252697,-0.074089601,-0.010163096
82.78333333,0.083451274,-0.07349754,-0.009953733
82.8,0.082649535,-0.07290777,-0.009741765
82.81666667,0.081845876,-0.072314573,-0.009531303
82.83333333,0.082065205,-0.0724131,-0.009652105
82.85,0.08228487,-0.072518473,-0.009766397
82.86666667,0.082504516,-0.072616873,-0.009887643
82.88333333,0.082600888,-0.073198283,-0.009402605
82.9,0.082696983,-0.073777737,-0.008919245
82.91666667,0.08279421,-0.074358303,-0.008435907
82.93333333,0.082579354,-0.074005995,-0.008573359
82.95,0.082368626,-0.073654239,-0.008714387
82.96666667,0.082154084,-0.07330183,-0.008852254
82.98333333,0.082559609,-0.07362781,-0.008931799
83,0.082968004,-0.073958611,-0.009009393
83.01666667,0.083373198,-0.074285981,-0.009087217
83.03333333,0.083052207,-0.074454782,-0.008597425
83.05,0.082728621,-0.074626315,-0.008102305
83.06666667,0.082406868,-0.074796149,-0.00761072
83.08333333,0.082822725,-0.074320676,-0.008502049
83.1,0.083239657,-0.073842587,-0.00939707
83.11666667,0.083657858,-0.073364522,-0.010293336
83.13333333,0.083672475,-0.073604856,-0.010067619
83.15,0.083688374,-0.073846896,-0.009841478
83.16666667,0.083702034,-0.074085007,-0.009617028
83.18333333,0.083691432,-0.073814563,-0.009876869
83.2,0.083680106,-0.07354309,-0.010137016
83.21666667,0.083670102,-0.073271892,-0.01039821
83.23333333,0.083326907,-0.073362487,-0.00996442
83.25,0.082981712,-0.073454891,-0.009526821
83.26666667,0.082637743,-0.073544049,-0.009093694
83.28333333,0.083052967,-0.074048937,-0.00900403
83.3,0.083470822,-0.07455562,-0.008915202
83.31666667,0.083887715,-0.075063349,-0.008824366
83.33333333,0.084002891,-0.074589347,-0.009413545
83.35,0.084114365,-0.074115177,-0.009999188
83.36666667,0.084230161,-0.073640714,-0.010589447
83.38333333,0.083623185,-0.073904645,-0.00971854
83.4,0.083015184,-0.074172884,-0.0088423
83.41666667,0.082409698,-0.074434537,-0.007975161
83.43333333,0.082310636,-0.074275789,-0.008034847
83.45,0.082213001,-0.074124102,-0.008088899
83.46666667,0.082114164,-0.073965204,-0.008148961
83.48333333,0.082521534,-0.074027305,-0.008494229
83.5,0.082929362,-0.074082964,-0.008846398
83.51666667,0.083337095,-0.074144288,-0.009192807
83.53333333,0.083252801,-0.074016557,-0.009236245
83.55,0.08316987,-0.073892649,-0.00927722
83.56666667,0.083084027,-0.073764447,-0.00931958
83.58333333,0.083071388,-0.074111476,-0.008959912
83.6,0.083057494,-0.074455674,-0.00860182
83.61666667,0.083045436,-0.074800962,-0.008244473
83.63333333,0.083369224,-0.074797051,-0.008572174
83.65,0.083696528,-0.074790108,-0.00890642
83.66666667,0.084021938,-0.074786239,-0.009235699
83.68333333,0.083666964,-0.07428034,-0.009386625
83.7,0.083311602,-0.073772063,-0.00953954
83.71666667,0.082956233,-0.073266528,-0.009689704
83.73333333,0.082792165,-0.073656942,-0.009135223
83.75,0.082627501,-0.074055265,-0.008572237
83.76666667,0.082463632,-0.074448408,-0.008015225
83.78333333,0.082675959,-0.07415797,-0.008517989
83.8,0.082888771,-0.073875922,-0.00901285
83.81666667,0.083102114,-0.073587138,-0.009514976
83.83333333,0.083161129,-0.073610807,-0.009550322
83.85,0.083221308,-0.073634504,-0.009586803
83.86666667,0.083280255,-0.073658094,-0.009622161
83.88333333,0.083154816,-0.073896245,-0.009258571
83.9,0.083028731,-0.07413296,-0.008895771
83.91666667,0.082904397,-0.074373033,-0.008531364
83.93333333,0.082826583,-0.074181085,-0.008645498
83.95,0.082747119,-0.073986023,-0.008761095
83.96666667,0.08266921,-0.07379467,-0.00887454
83.98333333,0.08329167,-0.074155024,-0.009136646
84,0.083915816,-0.074510973,-0.009404843
84.01666667,0.084537673,-0.074872994,-0.009664679
84.03333333,0.084286383,-0.074906068,-0.009380314
84.05,0.084031407,-0.074942783,-0.009088624
84.06666667,0.08377996,-0.074977603,-0.008802357
84.08333333,0.084244408,-0.075416269,-0.008828139
84.1,0.084705773,-0.075857845,-0.008847928
84.11666667,0.085170434,-0.076296648,-0.008873786
84.13333333,0.084879861,-0.075705001,-0.00917486
84.15,0.084590252,-0.075107612,-0.00948264
84.16666667,0.084299922,-0.074515341,-0.009784582
84.18333333,0.083976709,-0.074600829,-0.00937588
84.2,0.083658486,-0.074685948,-0.008972538
84.21666667,0.083335235,-0.074770996,-0.008564239
84.23333333,0.083462219,-0.074640586,-0.008821634
84.25,0.08358795,-0.074514606,-0.009073343
84.26666667,0.083714533,-0.074383762,-0.009330771
84.28333333,0.083901004,-0.07429027,-0.009610734
84.3,0.084089125,-0.074198833,-0.009890292
84.31666667,0.084277633,-0.074102534,-0.010175099
84.33333333,0.083930096,-0.074051186,-0.00987891
84.35,0.083579278,-0.07399848,-0.009580798
84.36666667,0.083233257,-0.073944221,-0.009289036
84.38333333,0.082868254,-0.073891017,-0.008977236
84.4,0.082502841,-0.073835885,-0.008666956
84.41666667,0.082137213,-0.073781453,-0.008355759
84.43333333,0.082394127,-0.074009898,-0.008384229
84.45,0.082655956,-0.074240022,-0.008415935
84.46666667,0.082913256,-0.074468693,-0.008444563
84.48333333,0.083632027,-0.075046982,-0.008585045
84.5,0.084346882,-0.075626979,-0.008719903
84.51666667,0.085065219,-0.076205847,-0.008859372
84.53333333,0.084781877,-0.07582541,-0.008956467
84.55,0.084496668,-0.075444545,-0.009052123
84.56666667,0.084214134,-0.07506579,-0.009148344
84.58333333,0.084450924,-0.075045432,-0.009405492
84.6,0.08468678,-0.075024108,-0.009662672
84.61666667,0.08492234,-0.075004574,-0.009917766
84.63333333,0.084655331,-0.0748385,-0.009816831
84.65,0.084391311,-0.074669687,-0.009721623
84.66666667,0.084123065,-0.074503505,-0.009619559
84.68333333,0.084335067,-0.074753401,-0.009581666
84.7,0.084550858,-0.075000661,-0.009550197
84.71666667,0.08476315,-0.075250892,-0.009512258
84.73333333,0.084219919,-0.07540754,-0.008812379
84.75,0.083675186,-0.075560537,-0.008114648
84.76666667,0.083132318,-0.075716237,-0.007416081
84.78333333,0.083905967,-0.075665909,-0.008240057
84.8,0.084685078,-0.075615356,-0.009069722
84.81666667,0.085459789,-0.075562875,-0.009896914
84.83333333,0.085622912,-0.075674603,-0.00994831
84.85,0.08578171,-0.075784617,-0.009997092
84.86666667,0.085945269,-0.075895563,-0.010049706
84.88333333,0.085022272,-0.075625224,-0.009397048
84.9,0.084102869,-0.07535512,-0.008747748
84.91666667,0.083176356,-0.075082638,-0.008093718
84.93333333,0.083010424,-0.074930618,-0.008079806
84.95,0.082846915,-0.074780152,-0.008066763
84.96666667,0.082681272,-0.074628691,-0.008052581
84.98333333,0.08304163,-0.074816276,-0.008225354
85,0.083405651,-0.07500499,-0.008400662
85.01666667,0.083765538,-0.075192575,-0.008572963
85.03333333,0.083650646,-0.075728179,-0.007922467
85.05,0.08353772,-0.076266836,-0.007270884
85.06666667,0.083423132,-0.076803141,-0.006619992
85.08333333,0.083766779,-0.076636159,-0.00713062
85.1,0.084108025,-0.076472411,-0.007635614
85.11666667,0.084452448,-0.076304291,-0.008148156
